subject_id,year_in_study,record_date,state,travel_length_weeks,travel_start_month,regular_work_visits,work_visit_hours,work_visit_days,type,travel_mode,travel_mode_other,country,region_name
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,WA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,MT,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,MT,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,NV,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,ID,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,August,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,September,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,October,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,ID,1.0,November,0,0,0,other (possibly kennel),Unknown,,US,Mountain
grlsR0PZT144,1,2016-01,CA,1.0,January,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,February,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,2.0,March,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,May,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,June,0,0,0,other (possibly kennel),Unknown,,US,Pacific
grlsR0PZT144,1,2016-01,CA,1.0,July,0,0,0,other (possibly kennel),Unknown,,US,Pacific
